sku,offercode,location_original,location,instance_type,instance_family,vcpu,clock_speed,memory,storage,network_performance,processor_architecture,tenancy,os,usagetype,operation,pd_key,price_description,unit,price
RPZR3MSJ9S74ZCSF,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-INT-DAA-Tier5,RestoreObjectBulk,RPZR3MSJ9S74ZCSF.JRTCKXETXF.6YS6EN2CT7,$0.0 per API Requests for Requests-INT-DAA-Tier5:RestoreObjectBulk in South America (Sao Paulo),API Requests,0
WRBRVVC656YHNTA9,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-Tier3,RestoreObject,WRBRVVC656YHNTA9.JRTCKXETXF.6YS6EN2CT7,"$0.07 per 1,000 Glacier Requests",Requests,0.00007
X5BZQAWUSKXMB9CX,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-EarlyDelete-INT,,X5BZQAWUSKXMB9CX.JRTCKXETXF.D42MF2PVJS,$0.039 per GB - next 450 TB / month prorated for objects deleted or overwritten before 30 days in Intelligent-Tiering,GB-Mo,0.039
BWPTDUNJMP69SRY4,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-INT-DAA-ByteHrs,,BWPTDUNJMP69SRY4.JRTCKXETXF.6YS6EN2CT7,$0.0032 per Gigabyte Month for TimedStorage-INT-DAA-ByteHrs:IntelligentTieringDAAStorage in South America (Sao Paulo),Gigabyte Month,0.0032
BRDE588JVSNAD298,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-Tier2,,BRDE588JVSNAD298.JRTCKXETXF.6YS6EN2CT7,"$0.0056 per 10,000 GET and all other requests",Requests,0.00000056
8CTNP5KG6F6W2MUG,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-S3-API-OL-BytesReturned,,8CTNP5KG6F6W2MUG.JRTCKXETXF.6YS6EN2CT7,$0.005 per GB for S3-API-OL-BytesReturned in South America (Sao Paulo),GB,0.005
4KCK7UABT6NJNYAF,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-INT-IA-ByteHrs,,4KCK7UABT6NJNYAF.JRTCKXETXF.6YS6EN2CT7,"$0.026 per GB-Month of storage used in Intelligent-Tiering, Infrequent Access Tier",GB-Mo,0.026
QKY3QMCF4K4GZGX4,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,UploadPart,QKY3QMCF4K4GZGX4.JRTCKXETXF.6YS6EN2CT7,"$0.007 per 1,000 UploadPart requests to Glacier",Requests,0.000007
CANUFUHAP9ZC9HFG,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,InitiateMultipartUploadForRepl,CANUFUHAP9ZC9HFG.JRTCKXETXF.6YS6EN2CT7,"$0.007 per 1,000 InitiateMultipartUpload for Replication to Glacier",Requests,0.000007
AC6FEMBTHPWNM5N9,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-Tier3,S3-GlacierTransition,AC6FEMBTHPWNM5N9.JRTCKXETXF.6YS6EN2CT7,"$0.042 per 1,000 Glacier Requests",Requests,0.000042
6V5PT8WU65TM8YZP,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,UploadPartForRepl,6V5PT8WU65TM8YZP.JRTCKXETXF.6YS6EN2CT7,"$0.007 per 1,000 UploadPart for Replication to Glacier",Requests,0.000007
9FJVXBAEM8KQGZ4V,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-INT-DAA-Tier3,RestoreObject,9FJVXBAEM8KQGZ4V.JRTCKXETXF.6YS6EN2CT7,$0.0 per Requests for Requests-INT-DAA-Tier3:RestoreObject in South America (Sao Paulo),Requests,0
EFD42GHQBGKAPBHU,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-Tier1,,EFD42GHQBGKAPBHU.JRTCKXETXF.6YS6EN2CT7,"$0.007 per 1,000 PUT, COPY, POST, or LIST requests",Requests,0.000007
ZZ8H5EGX3JVGJ6KU,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-Tier3,S3-GDATransition,ZZ8H5EGX3JVGJ6KU.JRTCKXETXF.6YS6EN2CT7,"$0.10 per 1,000 Lifecycle requests to Glacier Deep Archive in South America (Sao Paulo)",Requests,0.0001
ZPMTH6DC5X7VC3HD,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-ZIA-SmObjects,,ZPMTH6DC5X7VC3HD.JRTCKXETXF.6YS6EN2CT7,$0.0208 per GB-Month of storage used for small objects,GB-Mo,0.0208
ZNX83R5ZU4NXKACG,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-ByteHrs,,ZNX83R5ZU4NXKACG.JRTCKXETXF.D42MF2PVJS,$0.039 per GB - next 450 TB / month of storage used,GB-Mo,0.039
UGFT2M6MJNCGNNEW,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-INT-AA-ByteHrs,,UGFT2M6MJNCGNNEW.JRTCKXETXF.6YS6EN2CT7,$0.0085 per Gigabyte Month for TimedStorage-INT-AA-ByteHrs:IntelligentTieringAAStorage in South America (Sao Paulo),Gigabyte Month,0.0085
YRKYG42ZXA9ZSDX9,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-INT-DAA-ByteHrs,INTDAAObjectOverhead,YRKYG42ZXA9ZSDX9.JRTCKXETXF.6YS6EN2CT7,$0.0032 per Gigabyte Month for TimedStorage-INT-DAA-ByteHrs:INTDAAObjectOverhead in South America (Sao Paulo),Gigabyte Month,0.0032
MXFN9PTNR66X3GTQ,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-AdditionalRequest-INT,RestoreObject,MXFN9PTNR66X3GTQ.JRTCKXETXF.6YS6EN2CT7,$0.00056 per Requests for AdditionalRequest-INT:RestoreObject in South America (Sao Paulo),Requests,0.00056
HNUH956M46AXRQ48,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-BatchOperations-Objects,,HNUH956M46AXRQ48.JRTCKXETXF.6YS6EN2CT7,$1.00 per 1 million object operations performed by Batch Operations,Objects,0.000001
DGCJ8ZESE8UVFGXZ,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-EarlyDelete-ZIA,,DGCJ8ZESE8UVFGXZ.JRTCKXETXF.6YS6EN2CT7,$0.0208 per GB-Month prorated for objects deleted or overwritten before 30 days in One Zone-Infrequent Access,GB-Mo,0.0208
KN5M2KFZ66C3GWV3,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-INT-Tier2,,KN5M2KFZ66C3GWV3.JRTCKXETXF.6YS6EN2CT7,"$0.0056 per 10,000 GET and all other requests to Intelligent-Tiering",Requests,0.00000056
6M2729FTWVJSJ2R4,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Standard-Retrieval-Bytes,DeepArchiveRestoreObject,6M2729FTWVJSJ2R4.JRTCKXETXF.6YS6EN2CT7,$0.028 per GB Standard retrieval fee from Glacier Deep Archive in South America (Sao Paulo),GB,0.028
PFS3NWDSSRDJSG6N,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-EarlyDelete-ZIA-SmObjects,,PFS3NWDSSRDJSG6N.JRTCKXETXF.6YS6EN2CT7,$0.0208 per GB-Month prorated for small objects deleted or overwritten before 30 days in One Zone-Infrequent Access,GB-Mo,0.0208
BESNNH8PMHKZAW4W,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-ZIA-Tier1,,BESNNH8PMHKZAW4W.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 1,000 PUT, COPY, POST or LIST requests to One Zone-Infrequent Access",Requests,0.00001
RVG2UWJ4Y9BKS555,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-EarlyDelete-ByteHrs,,RVG2UWJ4Y9BKS555.JRTCKXETXF.6YS6EN2CT7,$0.0085 per GB - Glacier Early Delete,GB-Mo,0.0085
X64K9SMQZFEQ5AYC,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-INT-AA-ByteHrs,INTAAObjectOverhead,X64K9SMQZFEQ5AYC.JRTCKXETXF.6YS6EN2CT7,$0.0085 per Gigabyte Month for TimedStorage-INT-AA-ByteHrs:INTAAObjectOverhead in South America (Sao Paulo),Gigabyte Month,0.0085
HWWTP38MHZAMG57K,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Select-Returned-Bytes,,HWWTP38MHZAMG57K.JRTCKXETXF.6YS6EN2CT7,$0.0014 per GB - for bytes returned by S3 Select in Standard,GB,0.0014
DEM5KUT5HVW6Y88P,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Bulk-Retrieval-Bytes,RestoreObject,DEM5KUT5HVW6Y88P.JRTCKXETXF.6YS6EN2CT7,$0.004 per GB - Bulk retrieval fee,GB,0.004
AUADCWUKX3S2P72X,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-StorageLens-ObjCount,StorageLens,AUADCWUKX3S2P72X.JRTCKXETXF.6YS6EN2CT7,$0.20 per MM objects per month for Storage Lens to South America (Sao Paulo),Objects,0.0000002
UJXJCP3BW67J8MYX,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Select-Scanned-INT-Bytes,,UJXJCP3BW67J8MYX.JRTCKXETXF.6YS6EN2CT7,$0.00400 per GB - for bytes scanned by S3 Select in Intelligent - Tiering,GB,0.004
SXWY3WD58CHKQV26,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-EarlyDelete-SIA,,SXWY3WD58CHKQV26.JRTCKXETXF.6YS6EN2CT7,$0.026 per GB-Month prorated for objects deleted or overwritten before 30 days in Standard-Infrequent Access,GB-Mo,0.026
RSATD2RR3Z8HKTKU,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Standard-Retrieval-Bytes,IntDAARestoreObject,RSATD2RR3Z8HKTKU.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for Standard-Retrieval-Bytes:IntDAARestoreObject in South America (Sao Paulo),GB,0
JX8EJ6EW8U55EW87,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-SIA-ByteHrs,,JX8EJ6EW8U55EW87.JRTCKXETXF.6YS6EN2CT7,$0.026 per GB-Month of storage used in Standard-Infrequent Access,GB-Mo,0.026
NXD9Y9XHGGXF3C32,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,UploadPartReplTime,NXD9Y9XHGGXF3C32.JRTCKXETXF.6YS6EN2CT7,"$0.007 per 1,000 UploadPart for Replication Time Control to Glacier",Requests,0.000007
42TEY78MV83G84A5,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Select-Returned-ZIA-Bytes,,42TEY78MV83G84A5.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB - for bytes returned by S3 Select in One Zone-Infrequent Access,GB,0.01
U4ZTW7WB63598VN6,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-SIA-Tier1,,U4ZTW7WB63598VN6.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 1,000 PUT, COPY, POST or LIST requests to Standard-Infrequent Access",Requests,0.00001
UEDUTPMM87RJSKJH,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Standard-Retrieval-Bytes,RestoreObject,UEDUTPMM87RJSKJH.JRTCKXETXF.6YS6EN2CT7,$0.014 per GB - Standard retrieval fee,GB,0.014
C3RSBFFVZAJ7GK7Z,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Standard-Retrieval-Bytes,IntAARestoreObject,C3RSBFFVZAJ7GK7Z.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for Standard-Retrieval-Bytes:IntAARestoreObject in South America (Sao Paulo),GB,0
SGXCD82BV44XAR25,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Select-Scanned-ZIA-Bytes,,SGXCD82BV44XAR25.JRTCKXETXF.6YS6EN2CT7,$0.00400 per GB - for bytes scanned by S3 Select in One Zone-Infrequent Access,GB,0.004
3M7PM4SGCZPC96JB,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Std-Select-Scanned-Bytes,,3M7PM4SGCZPC96JB.JRTCKXETXF.6YS6EN2CT7,$0.0112 per GB - Standard Select Data Scanned Bytes,GB,0.0112
BUT33SA4JF6BP7FU,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-INT-AA-Tier3,RestoreObject,BUT33SA4JF6BP7FU.JRTCKXETXF.6YS6EN2CT7,$0.0 per Requests for Requests-INT-AA-Tier3:RestoreObject in South America (Sao Paulo),Requests,0
XWJZTHBWC86BP7T3,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Bulk-Select-Returned-Bytes,,XWJZTHBWC86BP7T3.JRTCKXETXF.6YS6EN2CT7,$0.004 per GB - Bulk Select Data Returned Bytes,GB,0.004
DZMWJE788EBPVA4T,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Bulk-Retrieval-Bytes,IntDAARestoreObject,DZMWJE788EBPVA4T.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for Bulk-Retrieval-Bytes:IntDAARestoreObject in South America (Sao Paulo),GB,0
FEUTUH2T3T2U82WA,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,CompleteMultipartUploadReplTime,FEUTUH2T3T2U82WA.JRTCKXETXF.6YS6EN2CT7,"$0.042 per 1,000 CompleteMultipartUpload for Replication Time Control to Glacier",Requests,0.000042
4A2TKDT4CMUJ4AXV,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,InitiateMultipartUploadReplTime,4A2TKDT4CMUJ4AXV.JRTCKXETXF.6YS6EN2CT7,"$0.007 per 1,000 InitiateMultipartUpload for Replication Time Control to Glacier",Requests,0.000007
NVADUARNV2A68KSS,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,PutObject,NVADUARNV2A68KSS.JRTCKXETXF.6YS6EN2CT7,"$0.042 per 1,000 PutObject requests to Glacier",Requests,0.000042
GYFJXJ9V7AKSNDSC,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,CompleteMultipartUpload,GYFJXJ9V7AKSNDSC.JRTCKXETXF.6YS6EN2CT7,"$0.042 per 1,000 CompleteMultipartUpload requests to Glacier",Requests,0.000042
XDHV8SNQFUPRGECB,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,CompleteMultipartUploadForRepl,XDHV8SNQFUPRGECB.JRTCKXETXF.6YS6EN2CT7,"$0.042 per 1,000 CompleteMultipartUpload for Replication to Glacier",Requests,0.000042
GKBNVFXTZ4R9REM4,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-StorageLensFreeTier-ObjCount,StorageLens,GKBNVFXTZ4R9REM4.JRTCKXETXF.6YS6EN2CT7,$0.00 per MM objects per month for Storage Lens Free Tier to South America (Sao Paulo),Objects,0
ZNKV32W48WWCENCC,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Bulk-Retrieval-Bytes,DeepArchiveRestoreObject,ZNKV32W48WWCENCC.JRTCKXETXF.6YS6EN2CT7,$0.008 per GB Bulk retrieval fee from Glacier Deep Archive in South America (Sao Paulo),GB,0.008
YGX59ETPJCKRZJ5Q,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Expedited-Retrieval-Bytes,IntAARestoreObject,YGX59ETPJCKRZJ5Q.JRTCKXETXF.6YS6EN2CT7,$0.042 per GB for Expedited-Retrieval-Bytes:IntAARestoreObject in South America (Sao Paulo),GB,0.042
G4549K98G9KQ5Z9Q,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-INT-AA-Tier6,RestoreObjectExpedited,G4549K98G9KQ5Z9Q.JRTCKXETXF.6YS6EN2CT7,$14 per Requests for Requests-INT-AA-Tier6:RestoreObjectExpedited in South America (Sao Paulo),Requests,14
7N7KDSTKCB8C5HJ9,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Retrieval-SIA,,7N7KDSTKCB8C5HJ9.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access,GB,0.01
MBAMGC827WFC7YH7,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-GDA-Staging,,MBAMGC827WFC7YH7.JRTCKXETXF.6YS6EN2CT7,$0.037 per GB-Month of storage used in GlacierStagingStorage,GB-Mo,0.037
6UF6S58V2AB8CBPB,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TagStorage-TagHrs,,6UF6S58V2AB8CBPB.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 10,000 tags",Tag-Mo,0.000001
ZA2TVPRR652QZY54,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Bulk-Select-Scanned-Bytes,,ZA2TVPRR652QZY54.JRTCKXETXF.6YS6EN2CT7,$0.0014 per GB - Bulk Select Data Scanned Bytes,GB,0.0014
P2UAVUG2VEPA6HHT,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,PutObjectReplTime,P2UAVUG2VEPA6HHT.JRTCKXETXF.6YS6EN2CT7,"$0.042 per 1,000 PUT for Replication Time Control to Glacier",Requests,0.000042
2NA2SPVQ2DZWUK6F,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GDA-Tier2,,2NA2SPVQ2DZWUK6F.JRTCKXETXF.6YS6EN2CT7,"$0.0056 per 10,000 GET and all other requests from Glacier",Requests,0.00000056
EWU8JBVTFT4WU9VW,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Bulk-Retrieval-Bytes,IntAARestoreObject,EWU8JBVTFT4WU9VW.JRTCKXETXF.6YS6EN2CT7,$0.0 per GB for Bulk-Retrieval-Bytes:IntAARestoreObject in South America (Sao Paulo),GB,0
M92TVBGUUU7J6MGT,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,PostObject,M92TVBGUUU7J6MGT.JRTCKXETXF.6YS6EN2CT7,"$0.042 per 1,000 PostObject requests to Glacier",Requests,0.000042
3UKJUK2EDMBBM47Y,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,CopyPart,3UKJUK2EDMBBM47Y.JRTCKXETXF.6YS6EN2CT7,"$0.007 per 1,000 CopyPart to Glacier",Requests,0.000007
YSBBMRDG23Y4RT6B,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-INT-AA-Tier5,RestoreObjectBulk,YSBBMRDG23Y4RT6B.JRTCKXETXF.6YS6EN2CT7,$0.0 per API Requests for Requests-INT-AA-Tier5:RestoreObjectBulk in South America (Sao Paulo),API Requests,0
JUH467JBSVGWENDH,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-BatchOperations-Jobs,,JUH467JBSVGWENDH.JRTCKXETXF.6YS6EN2CT7,$0.25 per job fee for Batch Operations,Jobs,0.25
TFH389ZVX7RVTGHW,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Inventory-ObjectsListed,,TFH389ZVX7RVTGHW.JRTCKXETXF.6YS6EN2CT7,$0.0035 per 1 million objects listed in S3 Inventory,Objects,3.5E-09
GDUX8YTMFVVNFVAS,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Select-Returned-SIA-Bytes,,GDUX8YTMFVVNFVAS.JRTCKXETXF.6YS6EN2CT7,$0.01 per GB - for bytes returned by S3 Select in Standard-Infrequent Access,GB,0.01
62RUX7BEQYQYM47Z,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Select-Scanned-SIA-Bytes,,62RUX7BEQYQYM47Z.JRTCKXETXF.6YS6EN2CT7,$0.00400 per GB - for bytes scanned by S3 Select in Standard-Infrequent Access,GB,0.004
R2CK42AXJQZHB6TC,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-Tier4,,R2CK42AXJQZHB6TC.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 1,000 transitions to Standard-Infrequent Access",Requests,0.00001
9JY8BZ5PM4UX3827,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-EarlyDelete-SIA-SmObjects,,9JY8BZ5PM4UX3827.JRTCKXETXF.6YS6EN2CT7,$0.026 per GB-Month prorated for small objects deleted or overwritten before 30 days in Standard-Infrequent Access,GB-Mo,0.026
ZM37AE5Y9NXNVTQS,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-Tier6,,ZM37AE5Y9NXNVTQS.JRTCKXETXF.6YS6EN2CT7,$0.014 per Expedited Glacier request,Requests,0.014
D9EC6NZU2YUPU3NV,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-ByteHrs,INTAAS3ObjectOverhead,D9EC6NZU2YUPU3NV.JRTCKXETXF.6YS6EN2CT7,$0.037 per GB-Mo for TimedStorage-ByteHrs:INTAAS3ObjectOverhead in South America (Sao Paulo),GB-Mo,0.037
66Q3VZ4UDPRECJSP,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-GlacierStaging,,66Q3VZ4UDPRECJSP.JRTCKXETXF.6YS6EN2CT7,$0.037 per GB-Month of storage used in GlacierStagingStorage,GB-Mo,0.037
9F6Q5TYW9T2YJP6H,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier2,,9F6Q5TYW9T2YJP6H.JRTCKXETXF.6YS6EN2CT7,"$0.0056 per 10,000 GET and all other requests from Glacier",Requests,0.00000056
XG5AZ4CS7ZURWAE6,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Select-Returned-INT-Bytes,,XG5AZ4CS7ZURWAE6.JRTCKXETXF.6YS6EN2CT7,$0.0014 per GB - for bytes returned by S3 Select in Intelligent - Tiering,GB,0.0014
3ZNZNTMAD2ETHZDH,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-ZIA-Tier2,,3ZNZNTMAD2ETHZDH.JRTCKXETXF.6YS6EN2CT7,"$0.01 per 10,000 GET and all other requests  to One Zone-Infrequent Access",Requests,0.000001
BQG33HHTMGHY2PBW,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-Requests-GLACIER-Tier1,CopyObject,BQG33HHTMGHY2PBW.JRTCKXETXF.6YS6EN2CT7,"$0.042 per 1,000 CopyObject requests to Glacier",Requests,0.000042
FV8B7M9MW6M3S9EQ,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-INT-FA-ByteHrs,,FV8B7M9MW6M3S9EQ.JRTCKXETXF.D42MF2PVJS,"$0.039 per GB - next 450 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier",GB-Mo,0.039
BN8N7ETBJSKZHM3F,JRTCKXETXF,South America (Sao Paulo),Sao Paulo,,,,,,,,,,,SAE1-TimedStorage-RRS-ByteHrs,,BN8N7ETBJSKZHM3F.JRTCKXETXF.D42MF2PVJS,$0.0315 per GB - next 450 TB / month of storage used - Reduced Redundancy Storage,GB-Mo,0.0315
WGU4YKN2A7ZN9G6R,JRTCKXETXF,Asia Pacific (Seoul),Seoul,,,,,,,,,,,APN2-EarlyDelete-INT,,WGU4YKN2A7ZN9G6R.JRTCKXETXF.D42MF2PVJS,$0.024 per GB - next 450 TB / month prorated for objects deleted or overwritten before 30 days in Intelligent-Tiering,GB-Mo,0.024
PV6Y78QNBVBRDRJ6,JRTCKXETXF,Asia Pacific (Seoul),Seoul,,,,,,,,,,,APN2-EarlyDelete-ZIA,,PV6Y78QNBVBRDRJ6.JRTCKXETXF.6YS6EN2CT7,$0.0144 per GB-Month prorated for objects deleted or overwritten before 30 days in One Zone-Infrequent Access,GB-Mo,0.0144
XRC7YDWWERQ32MJK,JRTCKXETXF,Asia Pacific (Seoul),Seoul,,,,,,,,,,,APN2-TimedStorage-INT-DAA-ByteHrs,,XRC7YDWWERQ32MJK.JRTCKXETXF.6YS6EN2CT7,$0.002 per Gigabyte Month for TimedStorage-INT-DAA-ByteHrs:IntelligentTieringDAAStorage in Asia Pacific (Seoul),Gigabyte Month,0.002
3JSN7K7UDDNCYCDM,JRTCKXETXF,Asia Pacific (Seoul),Seoul,,,,,,,,,,,APN2-TimedStorage-ByteHrs,,3JSN7K7UDDNCYCDM.JRTCKXETXF.D42MF2PVJS,$0.024 per GB - next 450 TB / month of storage used,GB-Mo,0.024
7YW6BAXZCACFA87D,JRTCKXETXF,Asia Pacific (Seoul),Seoul,,,,,,,,,,,APN2-Requests-GLACIER-Tier1,UploadPartForRepl,7YW6BAXZCACFA87D.JRTCKXETXF.6YS6EN2CT7,"$0.0045 per 1,000 UploadPart for Replication to Glacier",Requests,0.0000045
UGD4NC2QU49BFTB4,JRTCKXETXF,Asia Pacific (Seoul),Seoul,,,,,,,,,,,APN2-Select-Returned-Bytes,,UGD4NC2QU49BFTB4.JRTCKXETXF.6YS6EN2CT7,$0.0008 per GB - for bytes returned by S3 Select in Standard,GB,0.0008
N2NBXEX88C2FZFYJ,JRTCKXETXF,Asia Pacific (Seoul),Seoul,,,,,,,,,,,APN2-Inventory-ObjectsListed,,N2NBXEX88C2FZFYJ.JRTCKXETXF.6YS6EN2CT7,$0.0028 per 1 million objects listed in S3 Inventory,Objects,2.8E-09
RVRGFDX9Z2S5WEDS,JRTCKXETXF,Asia Pacific (Seoul),Seoul,,,,,,,,,,,APN2-TimedStorage-SIA-ByteHrs,,RVRGFDX9Z2S5WEDS.JRTCKXETXF.6YS6EN2CT7,$0.018 per GB-Month of storage used in Standard-Infrequent Access,GB-Mo,0.018
